"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"DUSP4hi CD4+ T","NK","ADGRE5","CD55",0.0613349221000204,0.02,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"IL10hi Macrophage","NK","ADGRE5","CD55",0.0604071244924394,0,"ADGRE5_CD55","ADGRE5 - CD55","ADGRE5","Cell-Cell Contact","PMID: 11297558"
"gamma-delta T","DUSP4hi CD4+ T","ALCAM","CD6",0.00503175952101526,0,"ALCAM_CD6","ALCAM - CD6","ALCAM","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","ALCAM","CD6",0.00297396240365436,0.04,"ALCAM_CD6","ALCAM - CD6","ALCAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","ALCAM","CD6",0.00525804179642216,0,"ALCAM_CD6","ALCAM - CD6","ALCAM","Cell-Cell Contact","KEGG: hsa04514"
"16","NK","ALCAM","CD6",0.00368061694328517,0.01,"ALCAM_CD6","ALCAM - CD6","ALCAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","ALCAM","CD6",0.00650388476995269,0,"ALCAM_CD6","ALCAM - CD6","ALCAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","ALCAM","CD6",0.0045336780273501,0.01,"ALCAM_CD6","ALCAM - CD6","ALCAM","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","ANXA1","FPR2_LXA4",0.00906396655862244,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANXA1","Cell-Cell Contact","PMID: 22610094"
"DUSP4hi CD4+ T","gamma-delta T","ANXA1","FPR2_LXA4",0.0167079000701934,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANXA1","Cell-Cell Contact","PMID: 22610094"
"gamma-delta T","gamma-delta T","ANXA1","FPR2_LXA4",0.0126813017817643,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANXA1","Cell-Cell Contact","PMID: 22610094"
"IL10hi Macrophage","gamma-delta T","ANXA1","FPR2_LXA4",0.0197581448758982,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANXA1","Cell-Cell Contact","PMID: 22610094"
"NK","gamma-delta T","ANXA1","FPR2_LXA4",0.0155279937355088,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANXA1","Cell-Cell Contact","PMID: 22610094"
"Treg","gamma-delta T","ANXA1","FPR2_LXA4",0.00941125124710353,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANXA1","Cell-Cell Contact","PMID: 22610094"
"16","DUSP4hi CD4+ T","APP","CD74",0.0432724432998824,0.01,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"16","gamma-delta T","APP","CD74",0.100843411692082,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"gamma-delta T","gamma-delta T","APP","CD74",0.033267743604619,0.02,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"16","IL10hi Macrophage","APP","CD74",0.0564588739860526,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"16","NK","APP","CD74",0.0318901718029536,0.01,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"16","Treg","APP","CD74",0.0301959421613025,0.03,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"NK","16","CD226","NECTIN2",0.000724262834316958,0,"CD226_NECTIN2","CD226 - NECTIN2","CD226","Cell-Cell Contact","PMID: 24440149"
"16","gamma-delta T","PTPRC","MRC1",0.0142445250835265,0.02,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"DUSP4hi CD4+ T","gamma-delta T","PTPRC","MRC1",0.0365445888010235,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"gamma-delta T","gamma-delta T","PTPRC","MRC1",0.0226362162502087,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"IL10hi Macrophage","gamma-delta T","PTPRC","MRC1",0.0373507165086748,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"NK","gamma-delta T","PTPRC","MRC1",0.0314490416415163,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"Treg","gamma-delta T","PTPRC","MRC1",0.035822008537537,0,"PTPRC_MRC1","PTPRC - MRC1","CD45","Cell-Cell Contact","PMID: 27601670; PMID: 10575006"
"16","16","CD46","JAG1",0.0118163563973166,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"gamma-delta T","16","CD46","JAG1",0.00322480015877434,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"IL10hi Macrophage","16","CD46","JAG1",0.00503489886986896,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"NK","16","CD46","JAG1",0.00655470134797505,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448"
"IL10hi Macrophage","16","CD6","ALCAM",0.00297396240365436,0.04,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662"
"NK","16","CD6","ALCAM",0.00368061694328517,0.01,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662"
"DUSP4hi CD4+ T","gamma-delta T","CD6","ALCAM",0.00503175952101526,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662"
"IL10hi Macrophage","gamma-delta T","CD6","ALCAM",0.00525804179642216,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662"
"NK","gamma-delta T","CD6","ALCAM",0.00650388476995269,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662"
"Treg","gamma-delta T","CD6","ALCAM",0.0045336780273501,0.01,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662"
"gamma-delta T","DUSP4hi CD4+ T","CD86","CD28",0.00809792785441999,0,"CD86_CD28","CD86 - CD28","CD86","Cell-Cell Contact","PMID: 23954143"
"gamma-delta T","IL10hi Macrophage","CD86","CD28",0.00555539921887617,0,"CD86_CD28","CD86 - CD28","CD86","Cell-Cell Contact","PMID: 23954143"
"gamma-delta T","NK","CD86","CD28",0.0118898056573691,0,"CD86_CD28","CD86 - CD28","CD86","Cell-Cell Contact","PMID: 23954143"
"gamma-delta T","Treg","CD86","CD28",0.00330994523891334,0,"CD86_CD28","CD86 - CD28","CD86","Cell-Cell Contact","PMID: 23954143"
"gamma-delta T","NK","CD86","CTLA4",0.00510839079353088,0,"CD86_CTLA4","CD86 - CTLA4","CD86","Cell-Cell Contact","PMID: 23954143"
"DUSP4hi CD4+ T","16","CD96","NECTIN1",0.00184306759697754,0.01,"CD96_NECTIN1","CD96 - NECTIN1","CD96","Cell-Cell Contact","PMID: 17971293"
"IL10hi Macrophage","16","CD96","NECTIN1",0.00545690836142603,0,"CD96_NECTIN1","CD96 - NECTIN1","CD96","Cell-Cell Contact","PMID: 17971293"
"NK","16","CD96","NECTIN1",0.00536205740897795,0,"CD96_NECTIN1","CD96 - NECTIN1","CD96","Cell-Cell Contact","PMID: 17971293"
"Treg","16","CD96","NECTIN1",0.00274697596730407,0,"CD96_NECTIN1","CD96 - NECTIN1","CD96","Cell-Cell Contact","PMID: 17971293"
"16","gamma-delta T","CD99","PILRA",0.0256228230135431,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
"DUSP4hi CD4+ T","gamma-delta T","CD99","PILRA",0.0231145655892529,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
"gamma-delta T","gamma-delta T","CD99","PILRA",0.0223590813044571,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
"IL10hi Macrophage","gamma-delta T","CD99","PILRA",0.0380591970964901,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
"NK","gamma-delta T","CD99","PILRA",0.0293823245218583,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675"
"IL10hi Macrophage","IL10hi Macrophage","CD99","CD99",0.0952922342821284,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"16","16","CD99","CD99L2",0.00475106714027305,0,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","16","CD99","CD99L2",0.00427700944805839,0.01,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","16","CD99","CD99L2",0.00413461233766517,0,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","16","CD99","CD99L2",0.00713120155670556,0,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK","16","CD99","CD99L2",0.00546534334150032,0,"CD99_CD99L2","CD99 - CD99L2","CD99","Cell-Cell Contact","KEGG: hsa04514"
"NK","DUSP4hi CD4+ T","CLEC2D","KLRB1",0.0236928713254094,0.03,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NK","IL10hi Macrophage","CLEC2D","KLRB1",0.0235383202666755,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"DUSP4hi CD4+ T","NK","CLEC2D","KLRB1",0.0407933366206824,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"IL10hi Macrophage","NK","CLEC2D","KLRB1",0.0281603173263321,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NK","NK","CLEC2D","KLRB1",0.0560401253962449,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Treg","NK","CLEC2D","KLRB1",0.0344389768408011,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"DUSP4hi CD4+ T","Treg","CLEC2D","KLRB1",0.0308177544958491,0.04,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"NK","Treg","CLEC2D","KLRB1",0.0425013039990233,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"IL10hi Macrophage","IL10hi Macrophage","CD69","KLRB1",0.0138364743697202,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"DUSP4hi CD4+ T","NK","CD69","KLRB1",0.03003671410373,0.01,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"IL10hi Macrophage","NK","CD69","KLRB1",0.0334001585382529,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Treg","NK","CD69","KLRB1",0.0235637829353606,0.03,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"DUSP4hi CD4+ T","Treg","CD69","KLRB1",0.0226294945187542,0.03,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"IL10hi Macrophage","Treg","CD69","KLRB1",0.0251850314370074,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"16","16","CSPG4","ITGA3_ITGB1",0.00541386581630561,0,"CSPG4_ITGA2_ITGB1","CSPG4 - (ITGA2+ITGB1)","CSPG4","Cell-Cell Contact","PMID: 30213051"
"16","16","EFNA1","EPHA2",0.000620850772465006,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"16","16","EFNA1","EPHA3",0.00156025030373859,0,"EFNA1_EPHA3","EFNA1 - EPHA3","EPHA","Cell-Cell Contact","PMID: 15114347"
"16","16","ESAM","ESAM",0.0100961986178918,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"NK","16","ESAM","ESAM",0.00085797319410851,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"16","NK","ESAM","ESAM",0.00085797319410851,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"16","gamma-delta T","ICAM1","ITGAX_ITGB2",0.0312264560214488,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"gamma-delta T","gamma-delta T","ICAM1","ITGAX_ITGB2",0.0827857412609958,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"gamma-delta T","DUSP4hi CD4+ T","ICAM1","ITGAL_ITGB2",0.0269695833566139,0.02,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","ICAM1","ITGAL_ITGB2",0.0260372164722055,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","ICAM1","ITGAL_ITGB2",0.016999992643602,0.02,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","ICAM1","ITGAL_ITGB2",0.0461893343605747,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","ICAM1","ITGAL_ITGB2",0.0352911252209499,0,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","ICAM1","ITGAL_ITGB2",0.028487392429334,0.01,"ICAM1_ITGAL_ITGB2","ICAM1 - (ITGAL+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","ICAM1","ITGAM_ITGB2",0.0203648500906013,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","ICAM1","ITGAM_ITGB2",0.0550084131522689,0,"ICAM1_ITGAM_ITGB2","ICAM1 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","ICAM2","ITGAM_ITGB2",0.00187045657693009,0.04,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","ICAM2","ITGAM_ITGB2",0.000633929389825165,0.02,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"NK","gamma-delta T","ICAM2","ITGAM_ITGB2",0.00328199754217746,0,"ICAM2_ITGAM_ITGB2","ICAM2 - (ITGAM+ITGB2)","ICAM","Cell-Cell Contact","KEGG: hsa04514"
"16","DUSP4hi CD4+ T","ICAM1","ITGAL",0.0181493844711142,0.01,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"gamma-delta T","DUSP4hi CD4+ T","ICAM1","ITGAL",0.0492134520381884,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"16","IL10hi Macrophage","ICAM1","ITGAL",0.0135377240923841,0.03,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"gamma-delta T","IL10hi Macrophage","ICAM1","ITGAL",0.0370060763521587,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"16","NK","ICAM1","ITGAL",0.0137907899123945,0.02,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"gamma-delta T","NK","ICAM1","ITGAL",0.0376810873375185,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"gamma-delta T","Treg","ICAM1","ITGAL",0.0406571135538456,0,"ICAM1_ITGAL","ICAM1 - ITGAL","ICAM","Cell-Cell Contact","PMID: 23602662"
"gamma-delta T","DUSP4hi CD4+ T","ICAM1","SPN",0.0157740256449795,0.02,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"gamma-delta T","IL10hi Macrophage","ICAM1","SPN",0.0126533633973533,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"16","NK","ICAM1","SPN",0.00897417742477075,0.04,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"gamma-delta T","NK","ICAM1","SPN",0.0247297082445838,0,"ICAM1_SPN","ICAM1 - SPN","ICAM","Cell-Cell Contact","PMID: 1683685"
"gamma-delta T","NK","ITGB2","CD226",0.00420272894244951,0.01,"ITGB2_CD226","ITGB2 - CD226","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","16","ITGB2","ICAM1",0.0405707729373554,0.01,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","16","ITGB2","ICAM1",0.0213285901608895,0.02,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","ITGB2","ICAM1",0.105872704537136,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","ITGB2","ICAM1",0.0575153603993304,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"NK","gamma-delta T","ITGB2","ICAM1",0.0330475432393356,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","ITGB2","ICAM2",0.00665350050600809,0.01,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"16","16","JAM2","ITGA3_ITGB1",0.000952251921197347,0,"JAM2_ITGA3_ITGB1","JAM2 - (ITGA3+ITGB1)","JAM","Cell-Cell Contact","PMID: 12070135"
"16","16","JAM2","ITGAV_ITGB1",0.00139509435256954,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","JAM2","ITGAV_ITGB1",0.000300904776881219,0.02,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"16","NK","JAM2","ITGAV_ITGB1",0.00020989856572693,0.03,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","JAM3","ITGAM_ITGB2",0.030916208784595,0,"JAM3_ITGAM_ITGB2","JAM3 - (ITGAM+ITGB2)","JAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 16118203, PMC2194005"
"16","16","JAM2","JAM3",0.00115998402119495,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146"
"16","16","JAM2","JAM2",5.33536848834897e-05,0.04,"JAM2_JAM2","JAM2 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"16","16","JAM3","JAM2",0.00115998402119495,0,"JAM3_JAM2","JAM3 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514"
"16","16","JAM3","JAM3",0.0246537714490419,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","LCK","CD8 receptor",0.0122395241391957,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"IL10hi Macrophage","IL10hi Macrophage","LCK","CD8 receptor",0.0138698028344753,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"NK","IL10hi Macrophage","LCK","CD8 receptor",0.0196089832259325,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Treg","IL10hi Macrophage","LCK","CD8 receptor",0.0237135513592314,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"16","IL10hi Macrophage","HLA-A","CD8A",0.0955354947563582,0.04,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-A","CD8A",0.145037275224049,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-A","CD8A",0.127656525614116,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-A","CD8A",0.145802093080067,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-A","CD8A",0.13316244144587,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-A","CD8A",0.140435559333497,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-B","CD8A",0.166714749997141,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-B","CD8A",0.149608084377758,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-B","CD8A",0.169526400583275,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-B","CD8A",0.166216444384017,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-B","CD8A",0.163350920394645,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","HLA-C","CD8A",0.0841483720481515,0.01,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-C","CD8A",0.104103571425278,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-C","CD8A",0.102622527098248,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-C","CD8A",0.128470941641519,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-C","CD8A",0.115678317153977,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","HLA-E","CD8A",0.0788873967043187,0.03,"HLA-E_CD8A","HLA-E - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-E","CD8A",0.103502262936718,0,"HLA-E_CD8A","HLA-E - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-E","CD8A",0.0961653226338529,0,"HLA-E_CD8A","HLA-E - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-E","CD8A",0.120201188604278,0,"HLA-E_CD8A","HLA-E - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-E","CD8A",0.110721437435489,0,"HLA-E_CD8A","HLA-E - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-E","CD8A",0.0825190147864278,0.01,"HLA-E_CD8A","HLA-E - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-F","CD8A",0.0454694969661614,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-F","CD8A",0.0520956082751927,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-F","CD8A",0.0362778624420032,0.03,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-F","CD8A",0.0539508812851078,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","HLA-A","CD8B",0.0260036410747031,0.03,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-A","CD8B",0.0411152072128651,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-A","CD8B",0.0356685484272438,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-A","CD8B",0.0413585276456965,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-A","CD8B",0.0373769521883229,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-A","CD8B",0.0396577687064221,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
