"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"15","19","COL6A2","ITGA2_ITGB1",0.00395976138878059,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","19","COL6A2","ITGA2_ITGB1",0.049901787853239,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"17","19","COL6A2","ITGA2_ITGB1",0.000183958566151148,0.01,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","19","COL6A2","ITGA2_ITGB1",0.0252973341376125,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","19","COL6A2","ITGA2_ITGB1",0.000439874622454215,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","19","COL6A2","ITGA2_ITGB1",0.0564043571157258,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","19","COL6A2","ITGA2_ITGB1",0.00299362229751617,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","19","COL6A2","ITGA2_ITGB1",0.000973751346447404,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","19","COL6A2","ITGA2_ITGB1",0.0049755049877887,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","19","COL6A2","ITGA2_ITGB1",0.00310225421954984,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A3","ITGA2_ITGB1",0.0120002429159525,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","16","COL6A3","ITGA2_ITGB1",0.00122255298101537,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","16","COL6A3","ITGA2_ITGB1",0.0154148987629252,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","16","COL6A3","ITGA2_ITGB1",0.000367935783043061,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A3","ITGA2_ITGB1",0.000780595578504877,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","19","COL6A3","ITGA2_ITGB1",0.0436288095854221,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","19","COL6A3","ITGA2_ITGB1",0.00457636430146965,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","19","COL6A3","ITGA2_ITGB1",0.0555374382298491,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","19","COL6A3","ITGA2_ITGB1",0.00138052907245764,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","19","COL6A3","ITGA2_ITGB1",0.0029255430765587,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"14","16","COL9A2","ITGA2_ITGB1",0.000313780263135241,0,"COL9A2_ITGA2_ITGB1","COL9A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","16","COL9A2","ITGA2_ITGB1",0.000294799253658042,0,"COL9A2_ITGA2_ITGB1","COL9A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","16","COL9A2","ITGA2_ITGB1",0.000486388957341109,0,"COL9A2_ITGA2_ITGB1","COL9A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"14","19","COL9A2","ITGA2_ITGB1",0.00117750811683925,0,"COL9A2_ITGA2_ITGB1","COL9A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","19","COL9A2","ITGA2_ITGB1",0.00110633681673485,0,"COL9A2_ITGA2_ITGB1","COL9A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","19","COL9A2","ITGA2_ITGB1",0.00182438137659334,0,"COL9A2_ITGA2_ITGB1","COL9A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL9A3","ITGA2_ITGB1",0.000153935856415688,0,"COL9A3_ITGA2_ITGB1","COL9A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","16","COL9A3","ITGA2_ITGB1",0.00148085394427751,0,"COL9A3_ITGA2_ITGB1","COL9A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","19","COL9A3","ITGA2_ITGB1",0.000577922055222292,0,"COL9A3_ITGA2_ITGB1","COL9A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","19","COL9A3","ITGA2_ITGB1",0.00553932850175689,0,"COL9A3_ITGA2_ITGB1","COL9A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"13","16","FN1","ITGA3_ITGB1",0.00133653295348784,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"14","16","FN1","ITGA3_ITGB1",0.000113291911665293,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","16","FN1","ITGA3_ITGB1",0.00563885650839313,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","16","FN1","ITGA3_ITGB1",0.00439579253133023,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","16","FN1","ITGA3_ITGB1",0.0101048464718171,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"22","16","FN1","ITGA3_ITGB1",0.000153149383037338,0.02,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","16","FN1","ITGA3_ITGB1",4.38711689212433e-05,0.01,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","FN1","ITGA3_ITGB1",0.000320662551709501,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","FN1","ITGA3_ITGB1",0.00108505750253173,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","16","FN1","ITGA3_ITGB1",0.000228549844326804,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","18","FN1","ITGA3_ITGB1",0.0013687619946588,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"14","18","FN1","ITGA3_ITGB1",0.000116027250171344,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","18","FN1","ITGA3_ITGB1",0.00577423155693409,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","18","FN1","ITGA3_ITGB1",0.00450145977557759,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","18","FN1","ITGA3_ITGB1",0.0103463233368169,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"22","18","FN1","ITGA3_ITGB1",0.000156846895917823,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","18","FN1","ITGA3_ITGB1",4.4930476939548e-05,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","18","FN1","ITGA3_ITGB1",0.00032840303654598,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","18","FN1","ITGA3_ITGB1",0.00111122923379265,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","18","FN1","ITGA3_ITGB1",0.000234067337834556,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","19","FN1","ITGA3_ITGB1",0.00577032009560102,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"14","19","FN1","ITGA3_ITGB1",0.00049111979637306,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","19","FN1","ITGA3_ITGB1",0.0240020576022861,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","19","FN1","ITGA3_ITGB1",0.0187873818075439,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","19","FN1","ITGA3_ITGB1",0.0423917246241259,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"22","19","FN1","ITGA3_ITGB1",0.000663813462334742,0.01,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","19","FN1","ITGA3_ITGB1",0.000190225314703835,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","19","FN1","ITGA3_ITGB1",0.00138910955911238,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","19","FN1","ITGA3_ITGB1",0.00468852170087504,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","19","FN1","ITGA3_ITGB1",0.000990381552141835,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","20","FN1","ITGA3_ITGB1",0.00361646190600016,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"14","20","FN1","ITGA3_ITGB1",0.000307193144836193,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","20","FN1","ITGA3_ITGB1",0.0151466059461524,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","20","FN1","ITGA3_ITGB1",0.0118325366000718,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","20","FN1","ITGA3_ITGB1",0.0269387561868225,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"22","20","FN1","ITGA3_ITGB1",0.00041523909704306,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","20","FN1","ITGA3_ITGB1",0.000118971635145179,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","20","FN1","ITGA3_ITGB1",0.000869174006320428,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","20","FN1","ITGA3_ITGB1",0.00293726798028573,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","20","FN1","ITGA3_ITGB1",0.000619594953565478,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","12","FN1","ITGA4_ITGB1",0.00163562863705437,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","12","FN1","ITGA4_ITGB1",0.00689410007919179,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","12","FN1","ITGA4_ITGB1",0.00537581853857813,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","12","FN1","ITGA4_ITGB1",0.0123419070597066,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","12","FN1","ITGA4_ITGB1",0.000392511289932063,0.02,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","13","FN1","ITGA4_ITGB1",0.00491794982371282,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","13","FN1","ITGA4_ITGB1",0.0205121250417795,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","13","FN1","ITGA4_ITGB1",0.0160432069142535,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","13","FN1","ITGA4_ITGB1",0.0363274329944538,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","13","FN1","ITGA4_ITGB1",0.00118314530234566,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","13","FN1","ITGA4_ITGB1",0.003995308520784,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","13","FN1","ITGA4_ITGB1",0.000843487042912234,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","14","FN1","ITGA4_ITGB1",0.00197592646244345,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","14","FN1","ITGA4_ITGB1",0.00831932328671409,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","14","FN1","ITGA4_ITGB1",0.00648921705086276,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","14","FN1","ITGA4_ITGB1",0.0148764894114682,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","14","FN1","ITGA4_ITGB1",0.000474297403344229,0.02,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","15","FN1","ITGA4_ITGB1",0.00518592668675781,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","15","FN1","ITGA4_ITGB1",0.0216113671051502,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","15","FN1","ITGA4_ITGB1",0.0169070940998515,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","15","FN1","ITGA4_ITGB1",0.0382411256834687,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","15","FN1","ITGA4_ITGB1",0.00124786956139795,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","15","FN1","ITGA4_ITGB1",0.0042132239400238,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","15","FN1","ITGA4_ITGB1",0.000889646762298573,0.01,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","16","FN1","ITGA4_ITGB1",0.00437245403559027,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","16","FN1","ITGA4_ITGB1",0.0182686889505942,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","16","FN1","ITGA4_ITGB1",0.0142814153179889,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","16","FN1","ITGA4_ITGB1",0.0324114949213969,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","16","FN1","ITGA4_ITGB1",0.00105147385825063,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","FN1","ITGA4_ITGB1",0.00355178622257624,0.01,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","16","FN1","ITGA4_ITGB1",0.000749587569592166,0.01,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","17","FN1","ITGA4_ITGB1",0.00159442463271849,0.01,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","17","FN1","ITGA4_ITGB1",0.00286644723114657,0.03,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","18","FN1","ITGA4_ITGB1",0.00594704723399653,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","18","FN1","ITGA4_ITGB1",0.0247232815702741,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","18","FN1","ITGA4_ITGB1",0.0193550203693704,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","18","FN1","ITGA4_ITGB1",0.0436408209651293,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","18","FN1","ITGA4_ITGB1",0.00143184695259178,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","18","FN1","ITGA4_ITGB1",0.00483227771815121,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","18","FN1","ITGA4_ITGB1",0.00102086420640322,0.01,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","APOhi Macrophage","FN1","ITGA4_ITGB1",0.00870931361348845,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"14","APOhi Macrophage","FN1","ITGA4_ITGB1",0.000743271681034175,0.03,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","APOhi Macrophage","FN1","ITGA4_ITGB1",0.035891786534328,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","APOhi Macrophage","FN1","ITGA4_ITGB1",0.0281685069015925,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","APOhi Macrophage","FN1","ITGA4_ITGB1",0.0628048183458316,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","APOhi Macrophage","FN1","ITGA4_ITGB1",0.000287935748505373,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","APOhi Macrophage","FN1","ITGA4_ITGB1",0.00210134017181311,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","APOhi Macrophage","FN1","ITGA4_ITGB1",0.00708044743033861,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","APOhi Macrophage","FN1","ITGA4_ITGB1",0.00149848128780371,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.0076678273481303,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.0317036976005596,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.0248583844181141,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.0556576340079687,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"DUSP4hi CD4+ T","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.000253246240832894,0.01,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.00184858192346818,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.00623252128116729,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","CCL2hi Macrophage","FN1","ITGA4_ITGB1",0.00131814171749863,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","CD8+ T","FN1","ITGA4_ITGB1",0.00538872055698062,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","CD8+ T","FN1","ITGA4_ITGB1",0.0224419822650655,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","CD8+ T","FN1","ITGA4_ITGB1",0.0175601494786905,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","CD8+ T","FN1","ITGA4_ITGB1",0.0396849670023758,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","CD8+ T","FN1","ITGA4_ITGB1",0.00129686782320972,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","CD8+ T","FN1","ITGA4_ITGB1",0.00437814800625449,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","CD8+ T","FN1","ITGA4_ITGB1",0.00092459223682565,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"13","DUSP4hi CD4+ T","FN1","ITGA4_ITGB1",0.00547303209256202,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"16","DUSP4hi CD4+ T","FN1","ITGA4_ITGB1",0.022786995078823,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"19","DUSP4hi CD4+ T","FN1","ITGA4_ITGB1",0.0178314802133957,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"21","DUSP4hi CD4+ T","FN1","ITGA4_ITGB1",0.0402841417020478,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","DUSP4hi CD4+ T","FN1","ITGA4_ITGB1",0.00131724331212923,0,"FN1_ITGA4_ITGB1","FN1 - (ITGA4+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
